,label,name
309,0,309
310,0,310
311,0,311
312,0,312
313,0,313
314,0,314
315,0,315
316,0,316
317,0,317
318,0,318
319,0,319
320,0,320
321,0,321
322,0,322
323,0,323
324,0,324
325,0,325
326,0,326
327,0,327
328,0,328
329,0,329
330,0,330
331,0,331
332,0,332
333,0,333
334,0,334
335,0,335
336,0,336
337,0,337
338,0,338
339,0,339
340,0,340
341,0,341
342,0,342
343,0,343
344,0,344
345,0,345
346,0,346
347,0,347
348,0,348
349,0,349
350,0,350
351,0,351
352,0,352
353,0,353
354,0,354
355,0,355
356,0,356
357,0,357
358,0,358
359,0,359
360,0,360
361,0,361
362,0,362
363,0,363
364,0,364
365,0,365
366,0,366
367,0,367
368,0,368
369,0,369
370,0,370
371,0,371
372,0,372
373,0,373
374,0,374
375,0,375
376,0,376
377,0,377
378,0,378
379,0,379
380,0,380
381,0,381
382,0,382
383,0,383
384,0,384
385,0,385
386,0,386
387,0,387
388,0,388
389,0,389
390,0,390
391,0,391
392,0,392
393,0,393
394,0,394
395,0,395
396,0,396
397,0,397
398,0,398
399,0,399
400,0,400
401,0,401
402,0,402
403,0,403
404,0,404
405,0,405
406,0,406
407,0,407
408,0,408
409,0,409
410,0,410
411,0,411
412,0,412
413,0,413
414,0,414
415,0,415
416,0,416
417,0,417
418,0,418
419,0,419
420,0,420
421,0,421
422,0,422
423,0,423
424,0,424
425,0,425
426,0,426
427,0,427
428,0,428
429,0,429
430,0,430
431,0,431
432,0,432
433,0,433
434,0,434
435,0,435
436,0,436
437,0,437
438,0,438
439,0,439
440,0,440
441,0,441
442,0,442
443,0,443
444,0,444
445,0,445
446,0,446
447,0,447
448,0,448
449,0,449
450,0,450
451,0,451
452,0,452
453,0,453
454,0,454
455,0,455
456,0,456
457,0,457
458,0,458
459,0,459
460,0,460
461,0,461
462,0,462
463,0,463
464,0,464
465,0,465
466,0,466
467,0,467
468,0,468
469,0,469
470,0,470
471,0,471
472,0,472
473,0,473
474,0,474
475,0,475
476,0,476
477,0,477
478,0,478
479,0,479
480,0,480
481,0,481
482,0,482
483,0,483
484,0,484
485,0,485
486,0,486
487,0,487
488,0,488
489,0,489
490,0,490
491,0,491
492,0,492
493,0,493
494,0,494
495,0,495
496,0,496
497,0,497
498,0,498
499,0,499
500,0,500
501,0,501
502,0,502
503,0,503
504,0,504
505,0,505
506,0,506
507,0,507
508,0,508
509,0,509
510,0,510
511,0,511
512,0,512
513,0,513
514,0,514
515,0,515
516,0,516
517,0,517
518,0,518
519,0,519
520,0,520
521,0,521
522,0,522
523,0,523
524,0,524
525,0,525
526,0,526
527,0,527
528,0,528
529,0,529
530,0,530
531,0,531
532,0,532
533,0,533
534,0,534
535,0,535
536,0,536
537,0,537
538,0,538
539,0,539
540,0,540
541,0,541
542,0,542
543,0,543
544,0,544
545,0,545
546,0,546
547,0,547
548,0,548
549,0,549
550,0,550
551,0,551
552,0,552
553,0,553
554,0,554
555,0,555
556,0,556
557,0,557
558,0,558
559,0,559
560,0,560
561,0,561
562,0,562
563,0,563
564,0,564
565,0,565
566,0,566
567,0,567
568,0,568
569,0,569
570,0,570
571,0,571
572,0,572
573,0,573
574,0,574
575,0,575
576,0,576
577,0,577
578,0,578
579,0,579
580,0,580
581,0,581
582,0,582
583,0,583
584,0,584
585,0,585
586,0,586
587,0,587
588,0,588
589,0,589
590,0,590
591,0,591
592,0,592
593,0,593
594,0,594
595,0,595
596,0,596
597,0,597
598,0,598
599,0,599
600,0,600
601,0,601
602,0,602
603,0,603
604,0,604
605,0,605
606,0,606
607,0,607
608,0,608
609,0,609
610,0,610
611,0,611
612,0,612
613,0,613
614,0,614
615,0,615
616,0,616
617,0,617
618,0,618
619,0,619
620,0,620
621,0,621
622,0,622
623,0,623
624,0,624
625,0,625
626,0,626
627,0,627
628,0,628
629,0,629
630,0,630
631,0,631
632,0,632
633,0,633
634,0,634
635,0,635
636,0,636
637,0,637
638,0,638
639,0,639
640,0,640
641,0,641
642,0,642
643,0,643
644,0,644
645,0,645
646,0,646
647,0,647
648,0,648
649,0,649
650,0,650
651,0,651
652,0,652
653,0,653
654,0,654
655,0,655
656,0,656
657,0,657
658,0,658
659,0,659
660,0,660
661,0,661
662,0,662
663,0,663
664,0,664
665,0,665
666,0,666
667,0,667
668,0,668
669,0,669
670,0,670
671,0,671
672,0,672
673,0,673
674,0,674
675,0,675
676,0,676
677,0,677
678,0,678
679,0,679
680,0,680
681,0,681
682,0,682
683,0,683
684,0,684
685,0,685
686,0,686
687,0,687
688,0,688
689,0,689
690,0,690
691,0,691
692,0,692
693,0,693
694,0,694
695,0,695
696,0,696
697,0,697
698,0,698
699,0,699
700,0,700
701,0,701
702,0,702
703,0,703
704,0,704
705,0,705
706,0,706
707,0,707
708,0,708
709,0,709
710,0,710
711,0,711
712,0,712
713,0,713
714,0,714
715,0,715
716,0,716
717,0,717
718,0,718
719,0,719
720,0,720
721,0,721
722,0,722
723,0,723
724,0,724
725,0,725
726,0,726
727,0,727
728,0,728
729,0,729
730,0,730
731,0,731
732,0,732
733,0,733
734,0,734
735,0,735
736,0,736
737,0,737
738,0,738
739,0,739
740,0,740
741,0,741
742,0,742
743,0,743
744,0,744
745,0,745
746,0,746
747,0,747
748,0,748
749,0,749
750,0,750
751,0,751
752,0,752
753,0,753
754,0,754
755,0,755
756,0,756
757,0,757
758,0,758
759,0,759
760,0,760
761,0,761
762,0,762
763,0,763
764,0,764
765,0,765
766,0,766
767,0,767
768,0,768
769,0,769
770,0,770
771,0,771
772,0,772
773,0,773
774,0,774
775,0,775
776,0,776
777,0,777
778,0,778
779,0,779
780,0,780
781,0,781
782,0,782
783,0,783
784,0,784
785,0,785
786,0,786
787,0,787
788,0,788
789,0,789
790,0,790
791,0,791
792,0,792
793,0,793
794,0,794
795,0,795
796,0,796
797,0,797
798,0,798
799,0,799
800,0,800
801,0,801
802,0,802
803,0,803
804,0,804
805,0,805
806,0,806
807,0,807
808,0,808
809,0,809
810,0,810
811,0,811
812,0,812
813,0,813
814,0,814
815,0,815
816,0,816
817,0,817
818,0,818
819,0,819
820,0,820
821,0,821
822,0,822
823,0,823
824,0,824
825,0,825
826,0,826
827,0,827
828,0,828
829,0,829
830,0,830
831,0,831
832,0,832
833,0,833
834,0,834
835,0,835
836,0,836
837,0,837
838,0,838
839,0,839
840,0,840
841,0,841
842,0,842
843,0,843
844,0,844
845,0,845
846,0,846
847,0,847
848,0,848
849,0,849
850,0,850
851,0,851
852,0,852
853,0,853
854,0,854
855,0,855
856,0,856
857,0,857
858,0,858
859,0,859
860,0,860
861,0,861
862,0,862
863,0,863
864,0,864
865,0,865
866,0,866
867,0,867
868,0,868
869,0,869
870,0,870
871,0,871
872,0,872
873,0,873
874,0,874
875,0,875
876,0,876
877,0,877
878,0,878
879,0,879
880,0,880
881,0,881
882,0,882
883,0,883
884,0,884
885,0,885
886,0,886
887,0,887
888,0,888
889,0,889
890,0,890
891,0,891
892,0,892
893,0,893
894,0,894
895,0,895
896,0,896
897,0,897
898,0,898
899,0,899
900,0,900
901,0,901
902,0,902
903,0,903
904,0,904
905,0,905
906,0,906
907,0,907
908,0,908
909,0,909
910,0,910
911,0,911
912,0,912
913,0,913
914,0,914
915,0,915
916,0,916
917,0,917
918,0,918
919,0,919
920,0,920
921,0,921
922,0,922
923,0,923
924,0,924
925,0,925
926,0,926
927,0,927
928,0,928
929,0,929
930,0,930
931,0,931
932,0,932
933,0,933
934,0,934
935,0,935
936,0,936
937,0,937
938,0,938
939,0,939
940,0,940
941,0,941
942,0,942
943,0,943
944,0,944
945,0,945
946,0,946
947,0,947
948,0,948
949,0,949
950,0,950
951,0,951
952,0,952
953,0,953
954,0,954
955,0,955
956,0,956
957,0,957
958,0,958
959,0,959
960,0,960
961,0,961
962,0,962
963,0,963
964,0,964
965,0,965
966,0,966
967,0,967
968,0,968
969,0,969
970,0,970
971,0,971
972,0,972
973,0,973
974,0,974
975,0,975
976,0,976
977,0,977
978,0,978
979,0,979
980,0,980
981,0,981
982,0,982
983,0,983
984,0,984
985,0,985
986,0,986
987,0,987
988,0,988
989,0,989
990,0,990
991,0,991
992,0,992
993,0,993
994,0,994
995,0,995
996,0,996
997,0,997
998,0,998
999,0,999
1000,1,10
1001,1,11
1002,1,12
1003,1,13
1004,1,14
1005,1,15
1006,1,16
1007,1,17
1008,1,18
1009,1,19
1010,1,110
1011,1,111
1012,1,112
1013,1,113
1014,1,114
1015,1,115
1016,1,116
1017,1,117
1018,1,118
1019,1,119
1020,1,120
1021,1,121
1022,1,122
1023,1,123
1024,1,124
1025,1,125
1026,1,126
1027,1,127
1028,1,128
1029,1,129
1030,1,130
1031,1,131
1032,1,132
1033,1,133
1034,1,134
1035,1,135
1036,1,136
1037,1,137
1038,1,138
1039,1,139
1040,1,140
1041,1,141
1042,1,142
1043,1,143
1044,1,144
1045,1,145
1046,1,146
1047,1,147
1048,1,148
1049,1,149
1050,1,150
1051,1,151
1052,1,152
1053,1,153
1054,1,154
1055,1,155
1056,1,156
1057,1,157
1058,1,158
1059,1,159
1060,1,160
1061,1,161
1062,1,162
1063,1,163
1064,1,164
1065,1,165
1066,1,166
1067,1,167
1068,1,168
1069,1,169
1070,1,170
1071,1,171
1072,1,172
1073,1,173
1074,1,174
1075,1,175
1076,1,176
1077,1,177
1078,1,178
1079,1,179
1080,1,180
1081,1,181
1082,1,182
1083,1,183
1084,1,184
1085,1,185
1086,1,186
1087,1,187
1088,1,188
1089,1,189
1090,1,190
1091,1,191
1092,1,192
1093,1,193
1094,1,194
1095,1,195
1096,1,196
1097,1,197
1098,1,198
1099,1,199
1100,1,1100
1101,1,1101
1102,1,1102
1103,1,1103
1104,1,1104
1105,1,1105
1106,1,1106
1107,1,1107
1108,1,1108
1109,1,1109
1110,1,1110
1111,1,1111
1112,1,1112
1113,1,1113
1114,1,1114
1115,1,1115
1116,1,1116
1117,1,1117
1118,1,1118
1119,1,1119
1120,1,1120
1121,1,1121
1122,1,1122
1123,1,1123
1124,1,1124
1125,1,1125
1126,1,1126
1127,1,1127
1128,1,1128
1129,1,1129
1130,1,1130
1131,1,1131
1132,1,1132
1133,1,1133
1134,1,1134
1135,1,1135
1136,1,1136
1137,1,1137
1138,1,1138
1139,1,1139
1140,1,1140
1141,1,1141
1142,1,1142
1143,1,1143
1144,1,1144
1145,1,1145
1146,1,1146
1147,1,1147
1148,1,1148
1149,1,1149
1150,1,1150
1151,1,1151
1152,1,1152
1153,1,1153
1154,1,1154
1155,1,1155
1156,1,1156
1157,1,1157
1158,1,1158
1159,1,1159
1160,1,1160
1161,1,1161
1162,1,1162
1163,1,1163
1164,1,1164
1165,1,1165
1166,1,1166
1167,1,1167
1168,1,1168
1169,1,1169
1170,1,1170
1171,1,1171
1172,1,1172
1173,1,1173
1174,1,1174
1175,1,1175
1176,1,1176
1177,1,1177
1178,1,1178
1179,1,1179
1180,1,1180
1181,1,1181
1182,1,1182
1183,1,1183
1184,1,1184
1185,1,1185
1186,1,1186
1187,1,1187
1188,1,1188
1189,1,1189
1190,1,1190
1191,1,1191
1192,1,1192
1193,1,1193
1194,1,1194
1195,1,1195
1196,1,1196
1197,1,1197
1198,1,1198
1199,1,1199
1200,1,1200
1201,1,1201
1202,1,1202
1203,1,1203
1204,1,1204
1205,1,1205
1206,1,1206
1207,1,1207
1208,1,1208
1209,1,1209
1210,1,1210
1211,1,1211
1212,1,1212
1213,1,1213
1214,1,1214
1215,1,1215
1216,1,1216
1217,1,1217
1218,1,1218
1219,1,1219
1220,1,1220
1221,1,1221
1222,1,1222
1223,1,1223
1224,1,1224
1225,1,1225
1226,1,1226
1227,1,1227
1228,1,1228
1229,1,1229
1230,1,1230
1231,1,1231
1232,1,1232
1233,1,1233
1234,1,1234
1235,1,1235
1236,1,1236
1237,1,1237
1238,1,1238
1239,1,1239
1240,1,1240
1241,1,1241
1242,1,1242
1243,1,1243
1244,1,1244
1245,1,1245
1246,1,1246
1247,1,1247
1248,1,1248
1249,1,1249
1250,1,1250
1251,1,1251
1252,1,1252
1253,1,1253
1254,1,1254
1255,1,1255
1256,1,1256
1257,1,1257
1258,1,1258
1259,1,1259
1260,1,1260
1261,1,1261
1262,1,1262
1263,1,1263
1264,1,1264
1265,1,1265
1266,1,1266
1267,1,1267
1268,1,1268
1269,1,1269
1270,1,1270
1271,1,1271
1272,1,1272
1273,1,1273
1274,1,1274
1275,1,1275
1276,1,1276
1277,1,1277
1278,1,1278
1279,1,1279
1280,1,1280
1281,1,1281
1282,1,1282
1283,1,1283
1284,1,1284
1285,1,1285
1286,1,1286
1287,1,1287
1288,1,1288
1289,1,1289
1290,1,1290
1291,1,1291
1292,1,1292
1293,1,1293
1294,1,1294
1295,1,1295
1296,1,1296
1297,1,1297
1298,1,1298
1299,1,1299
1300,1,1300
1301,1,1301
1302,1,1302
1303,1,1303
1304,1,1304
1305,1,1305
1306,1,1306
1307,1,1307
1308,1,1308
1309,1,1309
1310,1,1310
1311,1,1311
1312,1,1312
1313,1,1313
1314,1,1314
1315,1,1315
1316,1,1316
1317,1,1317
1318,1,1318
1319,1,1319
1320,1,1320
1321,1,1321
1322,1,1322
1323,1,1323
1324,1,1324
1325,1,1325
1326,1,1326
1327,1,1327
1328,1,1328
1329,1,1329
1330,1,1330
1331,1,1331
1332,1,1332
1333,1,1333
1334,1,1334
1335,1,1335
1336,1,1336
1337,1,1337
1338,1,1338
1339,1,1339
1340,1,1340
1341,1,1341
1342,1,1342
1343,1,1343
1344,1,1344
1345,1,1345
1346,1,1346
1347,1,1347
1348,1,1348
1349,1,1349
1350,1,1350
1351,1,1351
1352,1,1352
1353,1,1353
1354,1,1354
1355,1,1355
1356,1,1356
1357,1,1357
1358,1,1358
1359,1,1359
1360,1,1360
1361,1,1361
1362,1,1362
1363,1,1363
1364,1,1364
1365,1,1365
1366,1,1366
1367,1,1367
1368,1,1368
1369,1,1369
1370,1,1370
1371,1,1371
1372,1,1372
1373,1,1373
1374,1,1374
1375,1,1375
1376,1,1376
1377,1,1377
1378,1,1378
1379,1,1379
1380,1,1380
1381,1,1381
1382,1,1382
1383,1,1383
1384,1,1384
1385,1,1385
1386,1,1386
1387,1,1387
1388,1,1388
1389,1,1389
1390,1,1390
1391,1,1391
1392,1,1392
1393,1,1393
1394,1,1394
1395,1,1395
1396,1,1396
1397,1,1397
1398,1,1398
1399,1,1399
1400,1,1400
1401,1,1401
1402,1,1402
1403,1,1403
1404,1,1404
1405,1,1405
1406,1,1406
1407,1,1407
1408,1,1408
1409,1,1409
1410,1,1410
1411,1,1411
1412,1,1412
1413,1,1413
1414,1,1414
1415,1,1415
1416,1,1416
1417,1,1417
1418,1,1418
1419,1,1419
1420,1,1420
1421,1,1421
1422,1,1422
1423,1,1423
1424,1,1424
1425,1,1425
1426,1,1426
1427,1,1427
1428,1,1428
1429,1,1429
1430,1,1430
1431,1,1431
1432,1,1432
1433,1,1433
1434,1,1434
1435,1,1435
1436,1,1436
1437,1,1437
1438,1,1438
1439,1,1439
1440,1,1440
1441,1,1441
1442,1,1442
1443,1,1443
1444,1,1444
1445,1,1445
1446,1,1446
1447,1,1447
1448,1,1448
1449,1,1449
1450,1,1450
1451,1,1451
1452,1,1452
1453,1,1453
1454,1,1454
1455,1,1455
1456,1,1456
1457,1,1457
1458,1,1458
1459,1,1459
1460,1,1460
1461,1,1461
1462,1,1462
1463,1,1463
1464,1,1464
1465,1,1465
1466,1,1466
1467,1,1467
1468,1,1468
1469,1,1469
1470,1,1470
1471,1,1471
1472,1,1472
1473,1,1473
1474,1,1474
1475,1,1475
1476,1,1476
1477,1,1477
1478,1,1478
1479,1,1479
1480,1,1480
1481,1,1481
1482,1,1482
1483,1,1483
1484,1,1484
1485,1,1485
1486,1,1486
1487,1,1487
1488,1,1488
1489,1,1489
1490,1,1490
1491,1,1491
1492,1,1492
1493,1,1493
1494,1,1494
1495,1,1495
1496,1,1496
1497,1,1497
1498,1,1498
1499,1,1499
1500,1,1500
1501,1,1501
1502,1,1502
1503,1,1503
1504,1,1504
1505,1,1505
1506,1,1506
1507,1,1507
1508,1,1508
1509,1,1509
1510,1,1510
1511,1,1511
1512,1,1512
1513,1,1513
1514,1,1514
1515,1,1515
1516,1,1516
1517,1,1517
1518,1,1518
1519,1,1519
1520,1,1520
1521,1,1521
1522,1,1522
1523,1,1523
1524,1,1524
1525,1,1525
1526,1,1526
1527,1,1527
1528,1,1528
1529,1,1529
1530,1,1530
1531,1,1531
1532,1,1532
1533,1,1533
1534,1,1534
1535,1,1535
1536,1,1536
1537,1,1537
1538,1,1538
1539,1,1539
1540,1,1540
1541,1,1541
1542,1,1542
1543,1,1543
1544,1,1544
1545,1,1545
1546,1,1546
1547,1,1547
1548,1,1548
1549,1,1549
1550,1,1550
1551,1,1551
1552,1,1552
1553,1,1553
1554,1,1554
1555,1,1555
1556,1,1556
1557,1,1557
1558,1,1558
1559,1,1559
1560,1,1560
1561,1,1561
1562,1,1562
1563,1,1563
1564,1,1564
1565,1,1565
1566,1,1566
1567,1,1567
1568,1,1568
1569,1,1569
1570,1,1570
1571,1,1571
1572,1,1572
1573,1,1573
1574,1,1574
1575,1,1575
1576,1,1576
1577,1,1577
1578,1,1578
1579,1,1579
1580,1,1580
1581,1,1581
1582,1,1582
1583,1,1583
1584,1,1584
1585,1,1585
1586,1,1586
1587,1,1587
1588,1,1588
1589,1,1589
1590,1,1590
1591,1,1591
1592,1,1592
1593,1,1593
1594,1,1594
1595,1,1595
1596,1,1596
1597,1,1597
1598,1,1598
1599,1,1599
1600,1,1600
1601,1,1601
1602,1,1602
1603,1,1603
1604,1,1604
1605,1,1605
1606,1,1606
1607,1,1607
1608,1,1608
1609,1,1609
1610,1,1610
1611,1,1611
1612,1,1612
1613,1,1613
1614,1,1614
1615,1,1615
1616,1,1616
1617,1,1617
1618,1,1618
1619,1,1619
1620,1,1620
1621,1,1621
1622,1,1622
1623,1,1623
1624,1,1624
1625,1,1625
1626,1,1626
1627,1,1627
1628,1,1628
1629,1,1629
1630,1,1630
1631,1,1631
1632,1,1632
1633,1,1633
1634,1,1634
1635,1,1635
1636,1,1636
1637,1,1637
1638,1,1638
1639,1,1639
1640,1,1640
1641,1,1641
1642,1,1642
1643,1,1643
1644,1,1644
1645,1,1645
1646,1,1646
1647,1,1647
1648,1,1648
1649,1,1649
1650,1,1650
1651,1,1651
1652,1,1652
1653,1,1653
1654,1,1654
1655,1,1655
1656,1,1656
1657,1,1657
1658,1,1658
1659,1,1659
1660,1,1660
1661,1,1661
1662,1,1662
1663,1,1663
1664,1,1664
1665,1,1665
1666,1,1666
1667,1,1667
1668,1,1668
1669,1,1669
1670,1,1670
1671,1,1671
1672,1,1672
1673,1,1673
1674,1,1674
1675,1,1675
1676,1,1676
1677,1,1677
1678,1,1678
1679,1,1679
1680,1,1680
1681,1,1681
1682,1,1682
1683,1,1683
1684,1,1684
1685,1,1685
1686,1,1686
1687,1,1687
1688,1,1688
1689,1,1689
1690,1,1690
1691,1,1691
1692,1,1692
1693,1,1693
1694,1,1694
1695,1,1695
1696,1,1696
1697,1,1697
1698,1,1698
1699,1,1699
1700,1,1700
1701,1,1701
1702,1,1702
1703,1,1703
1704,1,1704
1705,1,1705
1706,1,1706
1707,1,1707
1708,1,1708
1709,1,1709
1710,1,1710
1711,1,1711
1712,1,1712
1713,1,1713
1714,1,1714
1715,1,1715
1716,1,1716
1717,1,1717
1718,1,1718
1719,1,1719
1720,1,1720
1721,1,1721
1722,1,1722
1723,1,1723
1724,1,1724
1725,1,1725
1726,1,1726
1727,1,1727
1728,1,1728
1729,1,1729
1730,1,1730
1731,1,1731
1732,1,1732
1733,1,1733
1734,1,1734
1735,1,1735
1736,1,1736
1737,1,1737
1738,1,1738
1739,1,1739
1740,1,1740
1741,1,1741
1742,1,1742
1743,1,1743
1744,1,1744
1745,1,1745
1746,1,1746
1747,1,1747
1748,1,1748
1749,1,1749
1750,1,1750
1751,1,1751
1752,1,1752
1753,1,1753
1754,1,1754
1755,1,1755
1756,1,1756
1757,1,1757
1758,1,1758
1759,1,1759
1760,1,1760
1761,1,1761
1762,1,1762
1763,1,1763
1764,1,1764
1765,1,1765
1766,1,1766
1767,1,1767
1768,1,1768
1769,1,1769
1770,1,1770
1771,1,1771
1772,1,1772
1773,1,1773
1774,1,1774
1775,1,1775
1776,1,1776
1777,1,1777
1778,1,1778
1779,1,1779
1780,1,1780
1781,1,1781
1782,1,1782
1783,1,1783
1784,1,1784
1785,1,1785
1786,1,1786
1787,1,1787
1788,1,1788
1789,1,1789
1790,1,1790
1791,1,1791
1792,1,1792
1793,1,1793
1794,1,1794
1795,1,1795
1796,1,1796
1797,1,1797
1798,1,1798
1799,1,1799
1800,1,1800
1801,1,1801
1802,1,1802
1803,1,1803
1804,1,1804
1805,1,1805
1806,1,1806
1807,1,1807
1808,1,1808
1809,1,1809
1810,1,1810
1811,1,1811
1812,1,1812
1813,1,1813
1814,1,1814
1815,1,1815
1816,1,1816
1817,1,1817
1818,1,1818
1819,1,1819
1820,1,1820
1821,1,1821
1822,1,1822
1823,1,1823
1824,1,1824
1825,1,1825
1826,1,1826
1827,1,1827
1828,1,1828
1829,1,1829
1830,1,1830
1831,1,1831
1832,1,1832
1833,1,1833
1834,1,1834
1835,1,1835
1836,1,1836
1837,1,1837
1838,1,1838
1839,1,1839
1840,1,1840
1841,1,1841
1842,1,1842
1843,1,1843
1844,1,1844
1845,1,1845
1846,1,1846
1847,1,1847
1848,1,1848
1849,1,1849
1850,1,1850
1851,1,1851
1852,1,1852
1853,1,1853
1854,1,1854
1855,1,1855
1856,1,1856
1857,1,1857
1858,1,1858
1859,1,1859
1860,1,1860
1861,1,1861
1862,1,1862
1863,1,1863
1864,1,1864
1865,1,1865
1866,1,1866
1867,1,1867
1868,1,1868
1869,1,1869
1870,1,1870
1871,1,1871
1872,1,1872
1873,1,1873
1874,1,1874
1875,1,1875
1876,1,1876
1877,1,1877
1878,1,1878
1879,1,1879
1880,1,1880
1881,1,1881
1882,1,1882
1883,1,1883
1884,1,1884
1885,1,1885
1886,1,1886
1887,1,1887
1888,1,1888
1889,1,1889
1890,1,1890
1891,1,1891
1892,1,1892
1893,1,1893
1894,1,1894
1895,1,1895
1896,1,1896
1897,1,1897
1898,1,1898
1899,1,1899
1900,1,1900
1901,1,1901
1902,1,1902
1903,1,1903
1904,1,1904
1905,1,1905
1906,1,1906
1907,1,1907
1908,1,1908
1909,1,1909
1910,1,1910
1911,1,1911
1912,1,1912
1913,1,1913
1914,1,1914
1915,1,1915
1916,1,1916
1917,1,1917
1918,1,1918
1919,1,1919
1920,1,1920
1921,1,1921
1922,1,1922
1923,1,1923
1924,1,1924
1925,1,1925
1926,1,1926
1927,1,1927
1928,1,1928
1929,1,1929
1930,1,1930
1931,1,1931
1932,1,1932
1933,1,1933
1934,1,1934
1935,1,1935
1936,1,1936
1937,1,1937
1938,1,1938
1939,1,1939
1940,1,1940
1941,1,1941
1942,1,1942
1943,1,1943
1944,1,1944
1945,1,1945
1946,1,1946
1947,1,1947
1948,1,1948
1949,1,1949
1950,1,1950
1951,1,1951
1952,1,1952
1953,1,1953
1954,1,1954
1955,1,1955
1956,1,1956
1957,1,1957
1958,1,1958
1959,1,1959
1960,1,1960
1961,1,1961
1962,1,1962
1963,1,1963
1964,1,1964
1965,1,1965
1966,1,1966
1967,1,1967
1968,1,1968
1969,1,1969
1970,1,1970
1971,1,1971
1972,1,1972
1973,1,1973
1974,1,1974
1975,1,1975
1976,1,1976
1977,1,1977
1978,1,1978
1979,1,1979
1980,1,1980
1981,1,1981
1982,1,1982
1983,1,1983
1984,1,1984
1985,1,1985
1986,1,1986
1987,1,1987
1988,1,1988
1989,1,1989
1990,1,1990
1991,1,1991
1992,1,1992
1993,1,1993
1994,1,1994
1995,1,1995
1996,1,1996
1997,1,1997
1998,1,1998
1999,1,1999
2000,2,20
2001,2,21
2002,2,22
2003,2,23
2004,2,24
2005,2,25
2006,2,26
2007,2,27
2008,2,28
2009,2,29
2010,2,210
2011,2,211
